item_sets,supp_count
B00172O9NO,5098
B00176GSEI,3876
B0017SWIU4,3372
0767853636,3217
0790729628,3553
0793906091,4680
6301966554,4668
6302091632,3225
6302787068,3211
6303142346,3103
6303212379,3685
6303212395,3868
6304176287,3453
6304602898,3350
"('6304994540', '6304994567')",4362
6305837325,12084
7799133104,3573
6305837325,3184
7880879625,3241
B00003CWT6,3932
B00005IC54,4314
B00005JLF2,8617
B00005JPJ8,3805
B00005JPY0,3020
B000067S1H,3457
B00006CXSS,21483
B00006NT1R,4540
B00008YGRU,4226
B0000C2IQB,5195
B0000E2PVR,3747
B0000YTP02,4240
B0001VL0KC,6508
B0002ERXC2,12317
B0002NY8PI,3323
B0002WYTWG,3754
B0002XVQSU,3180
B0006H328E,4073
B0009AK57Y,4955
B0009XRZ9M,5769
B000A59PMO,6698
B000A6T1X6,3325
B000BMSUBI,3006
B000E372ZY,6158
B000EULSR0,4769
B000FTCLSU,4460
B000MR9D5E,3875
B000QXDJLI,4655
B000VS20M2,3072
B000WGWQG8,11087
B00123BY6S,3719
B000VS20M2,3555
B001AI7766,4345
B001AVCFJM,4410
B001ED8QRQ,3731
B001FB4W0W,3844
B001HN68ZU,3378
B001P5I5ME,4196
B002HEXVUI,6080
B002VWOMZ4,3969
B0031RAOVY,4205
B0032BWL10,4476
B00395ATT0,3647
B003Q6D2B4,3788
B003R4ZMQI,4061
B0046ZT40W,10728
B0049P1ZZQ,3015
B004A8ZWVU,3322
B004LWZWGK,3561
B004QOB8SO,3423
B004UXVEUS,4218
B0053O89YM,3796
B00543R3WG,9299
B0055EAJ7A,3128
B0058YPKIA,6835
B0059XTU1S,6240
B0059XTU3G,5229
B005GYJPYW,3408
B005LAIHY0,3163
B005LAII7G,3323
B005LAIII0,3935
B005LAJ1H2,3118
B005LAJ1PE,5627
7799444371,6490
B005S9EJ14,6976
B005S9ELG2,4304
B005S9ELM6,3251
B0060MYM3S,4667
B0063FQREO,8981
B006JM1ZTI,3916
B006X040NY,7289
B0087ITBT8,3083
B0089LX8II,3193
B008CFZQQS,3086
B008YV11JQ,4580
B0090SI3EI,5305
B0090SI4BA,3069
B0095HHLMO,5243
B009934S5M,12349
B009GG2T3A,5590
B009SCONXQ,4869
B00A6UHC0U,3688
B00AF6B22E,5677
B00AIBZMD6,6847
B00AQVMZKQ,20268
B00AS1Q8FW,9493
B00AW9M8N6,3879
B00B18FA50,4998
B00B18FA50,3298
B00BEIYSL4,3139
B00BGI07NK,3272
B00BJ0RERM,3605
B00BJ0RGCU,3792
B00BMRTPEM,7045
B00C888NFQ,5245
B00C8CQRQ4,4313
B00CMHL3GY,3108
B00CWZUOV6,3015
B00CYQXGMW,3391
B00D91GRA4,4137
B00DPL32ME,3435
B005QI4U0W,3634
B00DY64A3U,3869
B00DY64C8S,4190
B00FEP9PQG,3744
B00FL31UF0,12155
B00FQY4C86,4831
B00G3D732Q,4759
B00G4Q3KOC,3150
B00G7M190U,4100
B00GLPCKX8,3575
B00GQQ77IU,4578
B00GUO3C3W,3299
B00HLTD8RA,3662
B00HLTDCLM,3803
B00HNH3HIU,3827
B00HUCF420,3294
B00HUCF7AO,10631
B00HW3EZZE,3305
B00IT70F3S,3500
B00J2T18XS,7135
B00KD5HFJG,3550
B00KQTGWPC,3312
B00L4K3MLE,3675
B00LG7VWIA,3399
B00LY1YOGA,3252
B00M0GM4DS,5901
B00M0GM4V0,5077
B00M0GMC26,9179
B00M0JU1XU,3043
B00M25EALG,4055
B00MI56U6S,3854
B00MK1RA4G,3942
B00MO21WAY,5978
B00N8JIGT2,4137
B00NAQ3EOK,8693
B00NCDVVLY,4317
B00NJ4U5U4,5700
B00NMF8SEK,4516
B00NYC65M8,7801
B00O2IZPD8,3405
B00O4ZC57I,10414
B00OGL6S64,10583
"('B00PY4Q9OS', 'B00Q0G2VXM')",7078
"('B00Q0G2VXM', 'B00R8GUXPG')",5294
B00S2LSA5G,6536
B00SB9Y6KW,9060
B00SHJLVWM,3157
B00UI5CU6Y,3473
B00UMDF01Y,8627
B00URJFYEG,3060
B00V950K3C,4114
B00VMIWA3O,4873
B00VSG3MSC,3496
B00VU4YPR4,3083
B00W1XYVWW,3696
B00W605FDO,4478
B00WNBABVC,13208
"('B00XQ142MW', 'B00YQJRYGY')",5386
B00YSG2ZPA,20349
B00ZGDIGZ2,4139
B01013C5IU,5342
B01127XNEE,3954
B00M0GMBMC,3922
B013XD39BC,3748
B014HDTT84,6878
B014LIIYPY,5202
B014TC60LC,3377
B015HM3E8K,4109
B0167IE0KY,6246
B0177ZM3MI,3005
B017S3OP7A,13062
B019A3QMJA,3478
B01A71FC90,4383
B01B2CX0LU,4266
B01BDUS0NY,5666
B01BHTSIOC,10522
B01BHTSIOC,7471
B01CDT609K,7054
B01D64VSYI,3736
B01D9EUNB4,3514
B01DKLQMM0,4475
B01H2JPTDO,3075
B01H4FJR5W,3256
B004XNK7AI,4327
B00IFOTSJW,3704
B00000JRRD,4912
B00004Z593,3070
B000050FZP,3078
B00005249G,3208
B00006IEEV,12415
B00006IEI3,3937
B00006IFAY,3426
B00006IFEU,3771
B00006IFI5,4773
B00006IFJ0,3004
B00006JNJD,4873
B0001EMM0G,3446
B0008G8G8Y,5140
B000E7YN1Q,3077
B000GZOCA8,3762
B000UEZ36W,4737
B0010JEJPC,3411
B0018NC2SQ,4235
B002O3W4LE,3872
B003YFHCKY,4063
B00450DVDY,3933
B0048LMNP2,3333
B005QAQFFS,6336
B005VC8CG6,3448
B00A89YZ6S,3517
B00AE9V3WQ,9733
B00AVWKUJS,7271
B00D7H8XB6,3503
B00DNBI7GM,3145
B00E58RQ4Q,3656
B00HFJWKWK,8168
B00LZS5EEI,3391
B00YFTHJ9C,3121
B00ZGQD4GU,3454
B010TLSFA6,5903
B01H3DBE7Y,3279
B00004R9VV,6248
B00004SD7B,4079
B000E28UQU,4340
B000HCLLMM,7580
B00104WRCY,3088
B0012QLVRM,3900
B004H4X6Z6,3161
B005CMHNUQ,4215
B009BFBNWO,3048
B009IH0BZ0,3270
B00CPGMUXW,4429
B00KNPAQ9M,3531
B00KUJCH66,3140
B00LCIYHSK,10020
B01GE77QT0,3798
B000084EEF,4718
B0001AB42W,3546
B0002AB9FS,4065
B0002AR0II,4079
B0002ARQV4,4784
B0002AT3MO,7758
B0002C7FFE,3958
B0002DHV16,5214
B0002DHXX2,7579
B0002DIRXC,3445
B0002H3ZLM,5077
B0002I0O5G,8170
B0002IJQDC,3041
B00063446M,4182
B000634MH8,6545
B00064NKRK,3862
B0007A0AQW,4801
B0007IOYIE,3066
B0009X29WK,4365
B0009YUI86,3823
B0009ZBKG4,6091
B000BHR0G4,3207
B000BQN9LA,9794
B000F4AVPA,4482
B000JJDI0G,3660
B000JJJ7CE,5811
B000L3XYZ4,6914
B000MD57OO,4616
B000OX89XI,17212
B000UGB9EA,6896
B000W5QSYA,11613
"('B0012NV9NQ', 'B0013MVJPY')",4405
B0009YD8OC,5108
B0018N38P2,3108
B001A5IXRG,4444
B001CQRZWC,4462
B001EE5LEQ,3825
B001LNSSH2,5861
B001P05K6I,4611
B003PRI6OC,3417
B003RQVGKC,3599
B003TU0XG4,3217
B003ULL1NQ,3208
B004E2H486,4520
B004J185LC,5973
B004J186VG,3496
B004X6UEH6,5766
B004ZJOH3I,3126
B0057LAH6E,4710
B005E2S77C,4783
B005YRTZWS,3558
B006060VCU,3027
B006UJGFZY,3774
B0075RW2KC,4594
B007E9VDF6,3482
B007IRMTXE,3641
B007RBB4XW,5480
B007Z8LBZI,3206
B0081XIKYG,3886
B008PNN8DK,4000
B008Y527PE,3025
B00B8CG5NK,3185
B00BJLS55G,10512
B00BSYR7K8,7864
B00BU44VSM,6181
B00CD0H1ZC,8127
B00CPDWT2M,5149
B00DV6X57K,3572
B00EI673B6,3543
B00FPKNRF0,7090
B00I0BXQ6Q,4505
B00IGEP1NS,3252
B00ISBWVT6,3298
B00MW8G3YU,4516
B00QAVNODI,7868
B00RO3Y5AW,3908
B00UAINMNO,3281
B00UJ2WLB0,3363
B00ZGPI3OY,5572
B01E7NPFXC,4795
B0014CZUZ8,3216
B00I3MVY9I,5077
B00W6T13OU,4019
B00XA9DADC,5278
B00CTTEKJW,5226
B00H9A60O4,3620
B00NG7JVSQ,3676
B00UB76290,7179
7245456313,6163
B00008BFYG,3733
B0002ECYRQ,3246
B000MF63M2,3845
B000UVVX28,3294
B0013092CS,3358
B0017IFSIS,3490
B0017IHRNM,4214
B001ARYU58,3091
B001N3MKT2,5599
B001PLG7UK,3769
B001T7QJ9O,3214
B002LL0NEO,4456
B003WU9VKK,4950
B004X55L9I,4797
B005GYGFYU,3171
B006ZT8YFI,3343
B006ZT936W,3088
B0076R6MN4,5114
B008YPZQCU,3008
B0092ECRMO,3508
B00A6TBITM,4127
B00B1N0R6C,3409
B00EIWU2FE,4478
B00F3S5QJE,3987
B00FA2RLX2,4128
B00FFADO8A,6415
B00FO9ZRYQ,7027
B00G7H793G,5893
B00GLV3VBC,3065
B00HHOLAQU,3324
B00I5UKTSK,4365
B00KAF9BHS,3589
B00KQSVRF8,4353
B00LGXE5NS,3704
B00NPLSZF8,7310
B00Q41O13G,3984
B00Q46Z7A2,5342
B00SGB60YK,5346
B00UFOYFR0,3169
B00V6JAEDC,8635
B00X77YTS2,6538
B00XM8HTIS,4255
B00YQ6UKE0,3067
B011LC85PM,3546
B0146A4SWA,4895
B0157E2YWU,4554
B015HHY17I,3228
B015IEJ0GC,3390
B018L2WM86,6960
B01BY6UFWQ,3688
B01D8WEH14,3285
193362275X,3206
B00004U9JP,3870
B00004YVAJ,5375
B0000950PN,3624
B00009MDBU,3430
B0006VVN18,3008
B000CST0L0,3197
B000DZGN7Q,5472
"('B000NJDRDA', 'B000NJJ1N0')",4087
B000TTSXNI,3065
B0011UIPIW,3676
B0014X7B54,3201
B0015UC17E,3275
B0016OI52E,3252
B0015UC17E,5057
B002JWSNIS,5823
B002P6EQPW,5422
B00396S1Q2,6431
B003IT5F14,5001
B004AP92N2,3298
B004MMEHOM,3767
B005G7SBY4,3279
B005NNF0YU,3788
B006E0QAFY,3157
B007WHCFC0,3037
B009GDHYPQ,3145
B00A8DXKXS,3587
B00BCCNZ98,3831
B00DQELHBS,6430
B00EJU3SWY,4148
B00FR4YQYK,6302
B00IVM1TKO,9465
B00J4FHOB0,6735
B00JG2DETM,5950
B00MYTZO0G,3139
B00NKSMPZW,7060
B00RV8PREI,3289
B00V7T1YRQ,12179
B00VJ4SFZI,3907
B00VUTAFR8,5397
B00XV1RCRY,4437
B0105KCEG2,4434
B012ZIU79I,6464
B017RZ45F6,3256
B018Z0TE3K,3126
B01CWXLMB8,3462
0975277324,3958
B000GUGY1S,3429
B000YDDF6O,3138
B000YDDF6O,5887
B003UCODIA,4426
B004S8F7QM,8251
B007GE75HY,3530
B009T45XDW,3366
B00B3YT030,3468
B00MNG37C2,3354
B00U78NQHO,3638
B00WR5357G,6320
B010TQY7A8,6499
B010TU7LP2,3404
B01H1NV1RE,3743
B000B9RI14,3001
B003ZSP0WW,3480
B004RMK57U,4470
B00HTK1NCS,5107
