item_sets,supp_count
1910751243,1725
1910751774,7273
1912106949,2731
1930448384,2068
1934193798,2037
1936608367,1988
1939457319,1581
1939962315,2591
1941325114,1803
1941325122,1549
1941695078,2135
194205209X,1718
1943591024,2299
1943893179,2107
1944083014,2242
1945302070,1859
1979172846,2203
1979173540,1626
1530126894,2753
2253195103,10464
5557634460,2578
6077547328,9382
7208061645,5352
8184776217,20763
9575881044,1884
1597892491,1677
1491575689,1627
B0000547HM,2944
B00005TZY5,1819
B00006JO24,2081
1469208504,2300
148231780X,3424
B0007EW2NW,1999
0996135669,2151
B000BGS8T8,3465
1595143270,3776
B000FIHM3U,1714
B000FK9M18,17352
B000GVWRVS,3778
B000K5THYU,17355
B000LP5E8M,2583
B000WQ7GDG,4262
B000X16OP6,1566
B000X1MX7E,23790
B001180MB2,2422
B00125WP0U,2357
B0016L6KZ6,2070
0439228905,2615
B001C4VLZQ,17363
B001HDIE3O,2769
B001I1CHNS,1753
0008123209,1907
0310435609,3770
0375969020,10275
1607105551,4850
B001J8W92O,2337
B001JDQWUY,1813
B001K2DIME,1975
B001L7RCGG,2217
B001MQA3DU,1525
B001MVNGCU,1721
B0026W3FYS,1622
B002DY9LZQ,4569
B003156C4E,17381
B004KNGKC0,1700
B004N58TYW,3424
B00714PZMQ,4767
B0076JPX46,7598
B0082QFEZ0,4143
B00A0QOVXQ,1958
B00A9WRH3M,8117
B00AFXM6AE,1591
B00BR9Y4E6,1660
B00C6ONIRU,2416
B00C7ER7QW,3988
1683247353,18430
B00C7ER7QW,3126
B00CLMX0D4,2810
B00COF9TL0,1968
B00CP7CI9W,1682
B00CYZC5S4,4143
B00DGZL190,1694
B00EJQY4BM,2368
B00ES25FBA,4313
B00F8F3J2S,2213
B00FJ3AC10,3175
B00I1D0ZGW,2369
B00IWSZMNC,1507
B00OPAJ7VO,3063
B00SB123IM,10957
B00SLTTJOU,1625
B00V177HXY,1512
B00V3QBLBM,1844
B00V5E7YR2,2626
B00V731OIG,3476
B00XP0W83O,1671
B00Y21VGYW,2474
B00Y2UK8WE,1873
B00Y68O6WK,2760
B00YDJU2ZW,2670
B00ZX99WE8,2766
B011UNEZN8,2742
"('B017V4IPPO', 'B017WJ5PR4')",17554
B017WJ5PR4,2163
B01CIYURJE,1795
B01FMVUECK,2463
B000001FY9,1511
B000002IQ1,1539
B000002UB4,1680
B00004T9UF,1625
B000089RVX,1655
B004AB2JVI,2710
B008XX6J4C,1932
B00991TCOG,1805
B00EDY5KTA,2603
B00H3GZMIE,2088
B00KLF5J64,2799
B00L98V4UW,6545
B00MFU3EY2,1597
B00MRHANNI,2752
B00C1Q2HNY,1502
B00NEJ7MMI,4850
B00SWBLS3C,3517
B0009B0IX4,2841
B0013G8PTS,3048
B0014KOB6Y,1908
B0014WRV32,1674
B001IYSKPY,1806
B002BBJMO6,3807
B0030C4K8I,2020
B003LVDWOQ,1664
B004G1L52Q,3489
B004MF3IA8,2001
B005K7192G,1858
B005LFXBJG,1781
B005NF5NTK,11254
B005SUHPO6,1564
B005SUHPVE,4562
B005SUHRH6,2809
B005SUHRVC,3829
B007C5S3AU,2475
B0085JRQZU,5879
B0092KJ9BU,3901
B0093IHYRC,1507
B0093TSSGW,3629
B00974L60S,2173
B0098FKHBU,3366
B00993E8WK,3638
B009P16FKY,1844
B009YCP1LS,5538
B009ZVL7N4,1511
B00A21L2Z4,1500
B00A29WCA0,2597
B00A82WR2E,4279
B00A83I8G2,2096
B00A8XD8XU,2899
B00A9LVA0Y,1831
B00A9LVA0Y,1712
B00AA6CS86,5342
B00AAJDASK,1639
B00AANQLRI,9166
B00AGJMMVA,2082
B00AKZWGAC,1852
B00AW2QT8I,2659
B00B59NKRK,1578
B00BAQKROW,1881
B00BJU0CHQ,4063
B00BT7RAPG,3148
B00BT8L2MW,7563
B00BUIL064,1741
B00BW0XZO0,1595
B00BW6GH76,3436
B00C5SMPA8,2952
B00C96CGXM,2790
B00C96CMDG,3775
B00C96CMG8,4281
B00CA6BI3U,2202
B00CI8PTNA,1981
B00CJ0ARQG,1820
B00COYOAYW,1990
B00CV2M68E,3344
B00D7KGLF8,3406
B00D856NOG,7497
B00DNXA2M2,1543
B00DRNEV9S,1781
B00E1UWA4O,1603
B00F3SIT0C,1738
B00F9F6OVK,2335
B00F9VROPE,2478
B00FA9DMBK,2572
B00G7UY3EG,5781
B00GXHPN1U,3261
B00H3T481I,1902
B00HIMOGMG,1684
B00HMCHUCU,3529
B00HOHPO3U,1850
B00HPR77B6,1814
B00HRKI5V2,2103
B00HYSFUZ6,1684
B00I3ULRH4,2074
B00I3UWD40,4060
B00I608BHU,3345
B00IGISUTG,6110
B00IJ0R6K0,1836
B00IN9HI2I,1954
B00IO8NI0Y,1946
B00IP1OTOY,1945
B00IPGVYS8,2321
B00IPGW3I8,2208
B00ITI22EM,1552
B00ITILPZ4,2097
B00IZ1XJ3Q,3877
B00J5OTUOY,2314
B00JH88AJ4,2016
B00JH88FO4,2359
B00JH88NHI,6756
B00IH5VVHQ,1658
B00JLVGC6A,2403
B00JNJPS4W,1584
B00JP8MZGK,2457
B00JYKG44S,3344
B00JYKG79U,1865
B00K4VQZCM,2950
B00KB9AWEE,1561
B00KC3FMKI,1932
B00KG45W58,3184
B00KGSW734,1952
B00KIG49A8,2921
B00KNJJPSG,1794
B00KPRVPK2,2127
B00KT7RHNC,1651
B00L2I0F4U,1550
B00L88VP3Y,1790
B00L8SHPHO,2602
B00LBFFSNM,2012
B00LCAVWBI,1960
B00M06YFQW,2261
B00M0DGBRQ,3536
B00M0QW2YE,2241
B00M0RDH6U,2655
B00M0RXH1A,3131
B00M2D27HC,1921
B00M3QA932,2885
B00M51DDT2,5962
B00M5JKZY0,2947
B00M6QODH2,4012
B00MAWQVZY,1515
B00MFVNLXK,1989
B00MHV8JO4,1963
B00MMTBHBS,1650
B00MNAWM92,3813
B00MOO1CXO,2557
B00MOOFFY6,1651
B00MP3OWVI,3314
B00MPIGPUY,2027
B00MQSMDYU,12169
B00MV77G7A,2624
B00MWB3NFO,5413
B00MWB3VGK,1665
B00MWI4IN8,2765
B00MXEJ8UO,2662
B00MXWFUQC,6508
B00N0YUKEO,5154
B00N0YYGIU,1628
B00N1AFY1Q,1613
B00N1VPV9K,2515
B00N1X5IBO,2813
B00N3K42DA,2597
B00NAHHS7I,1734
B00NC3SU6I,2126
B00NCJ4GP6,4623
B00ND6H3AS,1972
B00NF4S5DW,2270
B00NG8SA32,2374
B00NGMVD8W,3519
B00NH12EHQ,4076
B00NICZYCQ,1565
B00NJHPXVW,1575
B00NN94UJW,1968
B00NP9IZIM,1986
B00NPIPTQO,1608
B00NWMI07S,2400
B00O08JZOK,1532
B00OBSPWD2,2810
B00OHFGVS4,1858
B00OHFH8AE,1973
B00OJE1SG8,3155
B00OQ1I2C2,3476
B00OS9E6AO,3786
B00OT74FIS,2791
B00OTB86B6,2677
B00P7N0320,6286
B00P7N0320,1500
B00P933OJC,4929
B00PA7A3LY,2468
B00PC29ETE,2388
B00PK30MVE,2314
B00Q7C6FTA,1516
B00Q873I3K,1675
B00QM0GAXI,1640
B00QN1T6NM,6786
B00QN1TCDQ,3005
B00QN1T6NM,1782
B00QXT7JOC,1887
B00R6RSCV4,1817
B00RDQVN96,2779
B00S8W7KVE,1681
B00SIHCS2A,1516
B00SST0U1O,2075
B00SW5CQ02,1638
B00T38OHQ8,2588
B00T5C5LX0,2703
B00TQQFX38,1576
B00U5M3BDQ,1582
B00U5M5XMS,1538
B00UBL34UQ,2995
B00UBW0BLK,2369
B00UCZGS6S,4442
B00UFG5GVM,2023
B00UH3K244,1597
B00UH3L82Y,3238
B00UH8KKA0,1848
B00UV3D24M,2542
B00UVSNVHA,2890
B00UX4UBC0,1616
B00V54LQO4,2533
B00V5WQL14,1717
B00VB9YMT4,2030
B00VH88CJ0,8267
B00VH8ZW02,3434
B00VPW7SX4,2084
B00VWKKHKU,1530
B00VWV8LD4,3005
B00W3TAMG8,3023
B00W77LAAI,3868
B00WI3GU8S,1596
B00X5RV14Y,11909
B00X60AYDY,2564
B00XJS2O0E,1993
B00XVUC4EG,1510
B00Y2PX4U2,1518
B00Y839YMU,2487
B00YDK1HYG,1583
B00YG6H4XA,1732
B00YKNS4BK,2614
B00YTZSQGW,1735
B00Z7RP9OI,2744
B00Z7SAJGA,2205
B00Z7SFFFU,1505
B00Z7SHCC4,1832
B00Z9R26HE,2107
B0109I9W24,1694
B010MVIPA8,1795
B010MVJTHQ,3203
B010MVQBBI,1752
B010OPQVUS,3731
B010P6KGV6,2790
B0119IP1AK,1794
B011AO1D1Y,2987
B011IH9TEQ,1820
B011KPRE1G,1527
B011MXCHB8,2043
B0127F1IC4,2695
B012AIJOEC,2672
B012EI4J3O,2504
B012NIQG5E,2968
B012VZ7MUM,1651
B0132XCT0U,2817
B013JNAUMW,1903
B013R6TG0I,2512
B013SEXM5E,1656
B013W2Q9A2,1769
B013W2WCCQ,3554
B013Y4S2RQ,1879
B01422TC14,1780
B0143GESZO,2491
B014A69DOS,1565
B014EB532U,8460
B014P3PP0W,2240
B015E5WCGA,1675
B015UIPMH2,2007
B015YCRYZW,1504
B016CB3SUY,1909
B016GNYZIC,1527
B016OFYGXQ,2007
B0177NSA9A,1848
B0189GASE4,1737
B018JW3EOY,7833
B018P3KPNA,2009
B0194WDVHI,7580
B019PBJ89S,2064
B019PBJ8JS,2342
B019PV2I3G,6013
B01A4ZGLZ8,1532
B01A7ICWTQ,2234
B01A7ID3PS,1570
B01A7IDNWQ,1871
B01ACXRS6I,1582
B00CAIOF56,1674
B01B182976,2382
B01B208AVM,2056
B01BHEIIR4,1954
B01BLDWS0E,1570
B01BLEWFGK,2582
B01BLI4FWI,3179
B01BMDQ8FY,2280
B01BUOCMHS,1688
B01BZC262Q,1913
B01CDVZAH6,4216
B01D2U6BWU,1894
B01D8D5NCA,1603
B01G1XUCA2,5257
B01GJC4WRO,4828
B01GJC4YMC,2963
B01GN0M6NE,1798
B01GRVRF9O,1704
B00006XXGO,7072
B000089V7W,1554
B00009ZM7Z,3994
B0000AFT9F,1677
B0000ANHT7,2487
B0000ANHTD,2724
B0000CBALZ,2948
B0000DCS5T,1560
B0000DYKET,1554
B0000TII3C,1565
B0000TIISW,1673
B0000TIKK8,1518
B0000TW41Y,1561
B0000V9E3S,2309
"('B0001YRFS0', 'B00028AZ6E')",5152
"('B0002USBB8', 'B0002USCE4')",1994
"('B0006U68Z0', 'B0006U695E')",1572
"('B0007MFW8Q', 'B0007MFWZ4')",2720
"('B0007SUEVK', 'B0007SUEYC')",1943
B0008EO5AE,2108
B00091SSU4,2173
B0009AVS8E,1890
B0009B3IN6,3202
B0009F0Z38,2083
B0009FB2WQ,1912
"('B000A38CZC', 'B000A3I3PQ')",2277
"('B000BJSTEE', 'B000BK3QNC')",1624
"('B000BVZNX2', 'B000BVZO04')",1579
"('B000EDKSEG', 'B000EDMSEE')",6132
B00028AVDQ,5179
B000FBO0DM,2200
B000FIS5U4,2333
B000FK5R6C,2152
B000FXCKUK,2732
B000FXZV4W,2431
B000GAYQJ0,1568
B000GLMWAE,1782
B000H7PCUE,1549
B000HDMRC4,1534
B000HKMGEQ,3086
B000HZVL5G,1640
B000I638F0,2090
B000IMXOTY,1751
B000J4WUC8,2133
B000J6ZYMY,3095
B000JFVAN2,1826
"('B000KR3D5W', 'B000L0MY08')",4515
"('B000MXIMKK', 'B000MXQ2CU')",5170
"('B000MXIN22', 'B000MXLYVY')",1872
"('B000NZKD18', 'B000O51JMY', 'B000O55O7A')",3961
B000QPD7QI,2071
B000QW6LHI,3182
B000SKI752,2059
B000T9VK56,2224
"('B000V5QMII', 'B000VC4I50')",4212
B00028AVDG,5240
B0008EOF0Y,4613
B000BRETA4,3048
B000LXO78W,1535
B000VWHI6Q,2740
B000WO84Z2,2310
B000WTOCS0,5183
B000X25EF6,1616
"('B000XBM1L2', 'B000XDJ7LW')",5101
B0001YRE04,2625
B000ZI5V6A,2124
B000ZIXFWM,2192
B000ZP81D8,2643
B0010T8AP2,1513
B0011D2FL2,4061
B0012G297S,2892
B0012G6KX2,1954
B000PSXDRE,2195
B0012M0XZ2,2689
B0012TA5OY,1746
B00133IJ88,2173
B0013JOBFC,2242
"('B0015MN91O', 'B0015MSD2O')",2533
"('B0017LT9OO', 'B0017LT9PS')",5009
B0001YRE04,5197
B000YALVFY,2206
B000YQJD3U,1886
B000YXC2LI,7724
B0012G6KX2,2412
B0013XWDGC,2666
B0013Y67EK,2347
B00147VH8C,1823
B0014JIFWG,1529
B0018C5KUY,6251
B0018OFQS8,4402
B0018OHL5E,7719
"('B0019LEY9C', 'B001AQ4AFY')",4338
B0012M65ZY,2691
B001B35KJG,2127
B001BJFB1M,1727
B001BZDMN0,1821
B001CHEQ7S,3475
B001DQ5YZ6,1844
B001DXQ0PM,5212
B001EH4DWO,1560
B0018OPX18,3304
B0018P87FG,1735
B001EJMYQO,3201
B001EJNMQ0,1997
B001FOQI1U,5214
B001FOR2D8,2041
B001FRCZLY,1632
B000HTEI2K,2377
B001ELL6NO,1563
B001GQSK36,1766
B001H0FQ38,4406
B001HRY7R2,1632
B001I38P4Q,1839
B001IB70JY,2924
B001IV5BL8,1979
B001J4HQ76,1718
B00028B5C2,1780
B00075ZYVS,1990
B001JK2NQE,1781
B001L1SB94,1540
"('B000BRHESS', 'B000BRPA2A')",1557
"('B0018OLONE', 'B001BIL3MY')",7725
"('B000UPQMES', 'B001A68V0O')",1501
B000N3Q6JS,2563
B001OQ67XI,2590
B001Q7HJQE,2539
B001QJ2GBU,1619
B001QV4SDC,6558
B001RTCX1W,1947
B001CY0TYA,1516
B001SN8DJS,1588
B001T68IFS,1794
B001UREW9W,2236
B001V7T5MK,2678
"('B00245YDKW', 'B00246C7X6', 'B0026NKBSU')",2187
B0027VJHO0,1510
B00295MQLU,6261
B001A6C3QW,1517
B002BI24DK,1617
B002DPRYOA,2301
B002G9UEG8,5433
B002G9UGT8,1796
B002HT0KDO,1903
B002JS9V6A,1554
B002K6F79Q,2066
B0012M83AE,2726
B001866JQO,2300
B002NY8GAM,1640
B002PDOLQO,1615
B002PHLVKE,2916
B002QRBM2A,2486
B002RAKPME,5842
B002RWJ7A8,2702
B002SC5QBQ,1517
B002SSUQFG,2633
B0030VOYVM,1619
B0036G7LIY,2441
B0037UZASC,2466
B0037Z38DQ,2489
B003AU5WFU,1917
B003BLPT6U,2164
B003DNR2T8,3541
B003DTLU9U,1947
B003DTMPIA,1962
B003TU17MI,1977
B003UHUMY4,2383
B003UHUNN4,3375
B003VPA5TW,1778
B003XDVUDM,1525
B001A8XBNE,1517
B003YBUCVE,2075
B003YJBYIQ,2820
B003YNJUHY,1724
B00413QTC0,1710
"('B0042AA5XQ', 'B0044XFVLC', 'B0045DBUBQ', 'B0044XFVLC', 'B0045DFTB8')",2244
B001T68IIA,1805
B0047N06D2,3016
B00480ERM0,1668
B0049Q9SDQ,3375
B004A7YLPY,1721
B004AZ24QO,4762
B004B8HV3Q,2095
B004CK739A,1716
B004COJOFM,2299
B004DNVP2C,3093
B001862O5O,2299
B004EVQ3NY,1759
B004GXA8RC,1899
B004HEXRXM,1529
B004IM1GHW,2706
B004IZVE6W,1955
B002GIFV9Y,2445
B004J30ERI,1672
B004JXWPZW,1889
B004L7J7JS,1983
B004LB4V5O,3152
B003WC9S4C,1517
B004M6UDC8,1789
B004M6UDF0,3178
B004M6XUI2,1665
B004Q7AB4I,1623
B004QL5K22,2087
B004VR9HP2,1797
B004W8PZ10,2297
B004WJBZKY,2358
B004XAVT8K,1575
B0018687QY,2297
B00503FUZW,3174
B00505DW2I,1510
B0051U15VW,2381
B0054LCMHY,1536
B0054P9AM0,2638
B00550PVPY,2717
B00553XM7K,2203
B0055X3GLW,1554
B00569P2V2,1515
B0056RJTDG,1919
B0058Q9KSO,1943
B0058XISVW,7967
B0058XRG9W,2791
B0058YHIEY,2071
B0058YU3GY,1717
B005934WR0,1606
B00594LPOC,1504
B005BCM348,4033
B000G6TMHK,1544
B005C9G6R0,2412
B005C9GNNW,1816
B005CSNUF2,2641
B005CSOHWC,1918
B005CW068C,2137
B005CX01R2,1580
B005EU64XI,1752
B005FI28S4,1522
B005FQI6YQ,1504
B005FVQRIS,1693
B005FYNXBY,1519
B005GYGF5Y,3708
B005JVP0LE,3371
B005LCMVV8,2025
B005MWSSW8,1510
B005OUIGO8,4232
B005P19SCU,1946
B005PQQ1VQ,7371
B005SZP22S,1602
B005UOG2NU,1855
B005UV0H8O,1611
B005VNFH4A,2367
B005W0LPYS,2023
B005XLTGRE,1700
B005ZEWGSA,1738
B006DE5S2C,2929
B006H9S5QO,2004
B006OYK70O,2231
B006PGGJOE,3290
B006QOJ9Q0,1853
B006R4WA5Q,1756
B006SRTE2Y,2051
B006SRTFGY,4272
B006VA2PAQ,1788
"('B0074D2XJM', 'B0074D2XWE', 'B0074D2Y7S')",2513
B00152XP5E,3822
B0054TJKTO,4024
B0076S9N8O,1940
B0077BX3GI,3479
B00791QYF8,1831
B00791QYMQ,2255
B00791R1MI,1546
B007C22YU8,1995
B007C3ZJ0E,1842
B007CNG96C,2446
B007I4HIF6,2921
B007NLX4BG,1562
B007UMDBMU,2824
B007W2GBQQ,1573
B007WGGPEA,1612
B0082C62BO,1597
B0083XFHIG,1802
B00846FJSA,2506
B008JWG7OO,1634
B008KK1AZQ,3790
B005P7UQBQ,1577
B008MPV9CS,1554
B008VTLQ9G,1861
B009A117A2,3310
B009CCRL6I,3977
B009CTU7JY,2368
B009DJCMO6,1908
B009DKKVFM,1955
B009F8R6QO,1549
"('B009LJW5HM', 'B009OCZ84I')",2081
B009YRM6MK,2490
B009ZDFLMK,3288
B009ZQN6V0,1615
B00A0D5BWO,2107
B00A219DM8,1653
B00A6Y1U9K,3064
B00AAJT6HE,1574
B00ABKAOTQ,2524
B00AC7WFLI,1884
B00ACIGVH6,3069
B00ADYX4JM,2594
B00AHJMMIC,2138
B00AZBOSNO,1506
B00B4QPAAO,1966
B00B6E7BOM,1614
B00BGM5DAI,1822
B00BH3PZ1S,4516
B00BJLE12W,1649
B00C0ZEE2S,2028
B00C2DJ8YC,1510
B00C2LFA00,1515
B00CB77SS2,2216
B00CBLQDPM,1804
B00CBLTMAA,2165
B00CE3C7WA,1610
B00CS4L4B0,3307
B00DQYO3JG,4243
B00DQYOMJ2,3064
B00E7WRWQM,1644
B006ZIG2P8,1534
B008O9FJQO,3096
B00AFCWLZU,1563
B00EBNOQMK,1945
B00ES8FDZC,2162
B00EVJBXCA,1998
B00EWJLN2O,1805
B00F59HKF4,2191
B00F6E4JDO,1897
B00FBD2G2Q,1835
B00FE7KCFM,5979
B00GAO5KE6,7803
B00GAPACC0,7466
B00GKOMC3S,5790
B00GMJ6Q8S,1610
B00GN7VLX4,1515
B00GV8I1BA,8687
B00GW94RWA,3311
B00H45SZXS,3201
B00H9RZDRM,3135
B00HDQ6EQ8,2790
B00HESUA24,1808
B00HF49WXK,1838
B00HHBR008,1717
B00HJXDKUS,1583
B00HL1G0WS,1829
B00HSHJ3CY,3077
B00HSWJUI6,3129
B00HSX6R72,1727
B00I4PRY2A,2966
B00I67TEDI,1527
B00IL3NRRG,1508
B00IPKN5MM,2646
B00IPLR4EQ,1590
B00IY7SJ7C,2785
B00IY8MNSW,2713
B00IYAG7DW,6574
B0074COKGM,1602
B00J9KODNW,2786
B00JEVABF0,1830
B00DQ4P41M,2292
B00JM8MWRK,2887
B00JMO3GTM,2786
B00JOFJJ5Y,1719
B00JZYJBMU,2200
B00K5AFQ22,1889
"('B00K8GIG8Y', 'B00K8GIGC0')",1615
B00KDCBN56,2701
B00KF3C7CG,1828
B00KI02IRA,1894
B00KKXCJQU,6392
B00KO9GRY0,2052
B00KOH6VK2,1610
B00KXD81NC,1626
B00KY6XZBQ,1597
B00KYCICJA,3668
B00KYI0MKQ,3930
B00L42J3KQ,1936
B00L5FY6HC,1616
B00L5YL69Y,2444
B00L87X4OI,2787
B00L89LEJI,1806
B00L8WBADA,4016
B00LHMN61K,1531
B00LLSCMC4,1808
B00M3SC0V4,2991
B00M4NF9H0,10743
B00M5CV97E,1906
B00M744VQQ,2819
B00M7FMTPK,2585
B00M8U41Y6,1940
B00MAVN0R2,2239
B00MD9O28C,1741
B00N18KPIA,1511
B0044XC2QO,2787
B00N9OPF3Q,2786
B00NJ873Q4,2642
B00NJ8C2NI,3436
B00NUY4CHK,4626
B00NW62PCA,3254
B00NYBC4FG,2787
B00NYLUESU,7665
B00OBOJVQ0,4051
B00OU7KTUU,2424
B00OU7S6ZA,1815
B00OY3ENPC,1746
B00P0DQ402,2011
B00P0R8ZGY,1843
B00P6SRYKA,4617
B00PJ14ZS8,2569
B00Q1EEBG8,1896
B00Q4LZUW2,2837
B00Q7VO8HM,2294
B00QEUL81K,2751
B00RE6P74C,1865
B00RIIGS3K,2827
B00RM33QQ8,2363
B00RM33QQ8,1671
B00RPPYG94,1855
B00SAS4FGO,1851
B00SCD1JH0,1834
B00SIFO53M,2870
"('B00SSW0WUU', 'B00SSW18M6', 'B00SSW1AB0', 'B00SSW18M6', 'B00SSW1D26')",1768
"('B00SU5244M', 'B00SU52460')",6560
B00H460LCA,2028
B00T6TSIKK,2169
B00T7DEIDG,2494
B00TFU3N4Q,1570
B00TFY1IMQ,1571
B00TO6E0T8,2591
B00TPC9636,1844
B00TT6TYQM,2158
B00TY9BXZO,2544
B00TZA5NO4,1550
B00U5ZNFPW,2197
B00UAHIH9E,6446
B00UCI2S8M,1840
B00UFJS0I0,8627
B00UG29KZS,2568
B00UGSP8VC,2412
"('B00UHAC5L0', 'B00UI91214')",7670
B00DQV8CLY,2024
B00V3ML4MW,1963
B00V3MMY2Q,2358
B00V3MUHNE,1566
B00V3MYAZA,7472
B00V3W0JRI,1614
B00V4GB1IE,2684
B00V5RV0ME,1725
B00V6K7P0G,8626
B00V6X9LP0,1650
B00V83AWNI,1650
B00VFHMJXS,2517
B00VIQW74M,2216
B00VJOT0CK,8732
B00VTH4W5M,2027
B00VTV7E5S,1729
B00W1UJRK6,2822
B00W2GQ03G,1831
B00W46EP6S,4462
B00WBHSMOQ,8746
B00WIS9CEC,1929
B00WJADK3I,3645
B00WRGPHY4,8799
B00WSAOUA6,2505
B00WUMK6JG,5416
B00WW8CXSU,2756
B00X6CYBGI,3062
B00X8AMIDG,8799
B00XC09O52,2088
B00XD8K98Y,1937
B00XKXIQ82,4909
B00XKXTJWO,2414
B00XMZ4IIU,1645
B00XNEVUY0,2472
B00F3EDEOC,8749
B00XWUD32W,1624
"('B00YB219N0', 'B00YDM52QS')",1548
B00YHSYJT4,1548
B00YRKSFS8,1937
B00ZM0KPA8,1897
B00ZXVURQS,1523
B010121H7G,1522
B01018U7N0,1606
B0104HPNPU,1696
B0105T8BQA,3323
B0107KENPK,2418
B0109ZA5C8,1873
"('B010MC69MS', 'B010MC6BYO', 'B010MC6D42')",1757
B01136O82A,1547
B0113OB89S,5183
B00PY094DU,1527
B011DDHZJG,1578
B011LV1W6C,1779
B011QIXV8C,1692
B011RJ0048,3902
B011VZNHQG,2088
B011Z9YQTA,3142
B012E869WI,1972
B00OD9JH6W,8114
B012XWTCAQ,1856
"('B013CA13K0', 'B013CZSN5S', 'B013G9AYPC', 'B013CZSN5S', 'B013G9BBA4')",4988
B013IKGT8K,2788
B013Q5HVW0,3194
B013XIWTOK,2062
B01403HH3A,1990
B0147L2K50,3513
B014FD887Y,2608
B014FD8DOC,3075
B014GMZF20,1913
B014LOEH1I,2461
B0151E6OVI,1668
B015ILHQ70,1882
B015QQFNEA,1611
B0031DMVTG,2790
B015XJT1HU,1506
B015XJUB6K,1856
B015YA2Z26,7446
B016079WHI,2930
B0160HYB8S,4467
B0166BU7T0,1750
B016BM3QQA,1646
B010DVDB6K,1800
B016ZPFDA0,1569
B0171HFYEG,2592
B01724KXW6,2792
B017J1T6I4,2019
B017XCZX18,2415
B0181ZMW3S,1906
B01866LF9E,1727
B0186QMA52,1664
B0186Z4WTU,1943
B018AHB8O6,2070
B0198UEHLA,2169
B019HMHAW2,1642
B019P00AFA,2566
B019Q5LNEG,1673
B01AA6PPXU,2829
B01AAZUB62,1597
B01AH00BOW,1987
B01AHB9RXM,2041
B01AHDYQ1S,3970
"('B01AWYP2DI', 'B01AWYP2GK')",2265
B01D410A2O,1889
B01DZVY2EK,3333
B01EOKO13I,2800
B01FH9ETBO,3165
B01FQS7RSS,1704
B01FQT1DJG,2458
B01H0WUZBO,1667
B01H143S5G,3015
B01H3EB13K,1547
B01H54X9HY,2055
B000WH6H1M,2176
B005HMO6A6,2637
B00IWA1MNE,1549
B00J46VVKE,12044
B00K8GZED4,4536
B00VU7PGPQ,2085
B01H6Q03IY,2781
B00136NUG6,1500
B0092MKTL2,1675
B00CZF8B68,2736
B00M8JCW3E,2868
B00NPZI1ZS,1625
B00U3WJHCW,1879
B0135P6PZA,3252
1495443043,1649
B00001P4ZH,2966
B00001WRSJ,2542
"('B00004ZCJI', 'B00004ZCJJ')",4703
B000062VUQ,1642
B000065BPB,2132
B0000668YX,2324
B000067RC4,3024
B000067S60,1643
B00006B81E,2526
B00007E7C8,2199
B00007E7JU,4279
B00007EDM8,1519
B00007EDZG,2473
B00007KDX6,1720
B00007M1TZ,3585
B00008Y0VN,2207
B000092TT0,1848
B00009KH63,1588
B00009KLAE,4715
B00009R6TA,2282
B00009V2YV,1751
B0000AI0N1,1587
B0000BVYT3,2449
B0000BZL0U,2536
B0000C73CQ,1571
B00011KM3I,2206
B00017LSPI,2169
B0001FTVEK,2901
B0001LR1KU,3959
B00020S7XK,4085
B00022OBO2,1917
B0002H02ZY,4037
"('B00062UW5A', 'B00063E2HS')",2366
B0007M0VXM,3736
B0007MXZB2,1975
B0007NWL70,3169
B0007T27HI,1617
B0007XJSQC,2532
B00093IIRA,1560
B0009Y7AW8,1964
B000A6PPOK,4769
B000AA2RCY,3818
B000BKJZ9Q,2524
B000BQ7GW8,12416
B000BTL0OA,3700
B000CKVOOY,2295
B000CSWCQA,2273
B000F0ELOG,1779
B000FBK3QK,3307
B000FNFSPY,6311
B000FNR726,2712
B000HJ99DI,1686
B000HPV3RW,8505
B000I23TTE,2370
B000I3F91O,1782
B000I5LACO,4389
B000I68BD4,2302
B000ID7QNI,2896
B000IJY8DS,3257
B000J01I1G,2516
B000J1C0TO,1681
B000JE7GPY,5178
B000JMJWV2,2121
B000LIFB7S,2090
B000MX48VM,2180
B000NMFCIA,2269
B000OOYECC,3153
B000Q8UAWY,2076
B000R9AAJA,2836
B000RSOV50,2289
B000RZQZM0,1843
B000TXZIDM,1684
B000ULAP4U,3939
B000UXZQ42,3252
B000UZL0YU,1830
B000VS4HDM,4773
B000W9DJ1Q,1812
B000WL6YY8,2616
B000WU2LXC,1771
B000WYVBR0,3067
B000ZH98LU,2438
B0011NVMO8,1589
B0012Y2LLE,1901
B0012YLTR6,1872
B0013AV4M4,1816
B0013CED4I,1906
B0013CXZZ6,1708
B0013FRNKG,4247
B0015DYMVO,5362
B0015M22C6,2121
B0016OEV7C,3066
B00176T9OY,1643
B0017JY5F4,1723
B0012S4APK,1541
"('B0019EHU8G', 'B0019HL8Q8')",12753
B001BGGD8A,1664
B001C9P5TO,2181
B001CIREXA,1836
B001CQT0X4,2202
B001DFTGR4,2222
B001DHECXA,3455
B001EPVOQY,1724
B001EUG3II,1856
B001F42MKG,2911
B001F51G16,1514
B001F7AHY6,1799
B001FA1O18,3445
"('B001N7PANQ', 'B001NJO6AC')",2620
B001PBYQHG,3682
B001Q9EFUK,3113
B001QNBUA4,1675
B001S2PPT0,2819
B001T6K7G6,1720
B001TH7GSW,4697
B001TH7GUU,7089
B001TH7GVO,1812
