item_sets,supp_count
1780674880,3189
1780894910,1007
1784970050,1960
1784972614,1246
1785762141,1478
1785762176,1129
1785770527,3385
1786810069,1836
1786811138,2577
1847442269,2367
1878424319,6208
1880410257,1333
1896350542,3159
1910751081,1236
1910751243,1725
1910751774,7273
1912106949,2731
1927036380,1102
1927036666,1136
1930448384,2068
1934193798,2037
1936413795,1446
1936493616,1024
1936560143,1080
1936608367,1988
1936608391,1170
193876823X,1441
1939203287,1086
1939337259,1280
1939337925,1391
1939416205,1248
1939457033,1096
1939457319,1581
1939811104,1152
1939962315,2591
193996248X,1069
1941098126,1214
1941325114,1803
1941325122,1549
1941695078,2135
194205209X,1718
1942561091,1053
1943591024,2299
1943893179,2107
1943893187,1108
1943893195,1005
1944083014,2242
1945302070,1859
1974324443,1387
1979172846,2203
1979173540,1626
1979830282,1115
1986566854,2543
1987942043,1404
1987987039,2065
1987987071,1192
1530126894,2753
2253195103,10464
2376190053,1142
555115825X,1294
5557634460,2578
6077547328,9382
7208061645,5352
8184776217,20763
9082103133,1322
9575881044,1884
9707753676,1387
1597892491,1677
1491575689,1627
B0000547HM,2944
B00005TZY5,1819
B00006JO24,2081
098732070X,1073
1469208504,2300
148231780X,3424
1502943859,1218
B0002P0FFS,1017
B0006EVIKG,1285
B0007EW2NW,1999
0996135669,2151
B000B9NDKE,1450
B000BGS8T8,3465
B000BPJVGS,1179
1595143270,3776
B000C4SQ46,1359
B000CNFAAK,1369
B000EHSMLS,1117
B000FEBQJU,1485
B000FIHM3U,1714
B000FK9M18,17352
B000GVWRVS,3778
B000GZA6WQ,1393
B000HOJGL8,1360
B000K5THYU,17355
B000LP5E8M,2583
B000P42932,1096
1530777224,1109
B000VHU7V4,1223
B000WQ7GDG,4262
B000X16OP6,1566
B000X1MX7E,23790
B001180MB2,2422
B00125WP0U,2357
B0016L6KZ6,2070
0439228905,2615
B001AIRPYA,1236
B001C4VLZQ,17363
B001G50SCS,1085
B001HDIE3O,2769
B001I1CHNS,1753
0008123209,1907
0310435609,3770
0375969020,10275
1536611808,1001
1607105551,4850
B001I8ETFA,1189
B001J8W92O,2337
B001JDQWUY,1813
B001K2DIME,1975
B001L7RCGG,2217
B001MQA3DU,1525
B001MVNGCU,1721
B0026W3FYS,1622
B002DY9LZQ,4569
B003108CM4,1027
B003156C4E,17381
B004KNGKC0,1700
B004N58TYW,3424
B004QK6Z6I,1315
B004TZ364E,1287
B0051CSIME,1286
B0061YX9MU,1435
B00714PZMQ,4767
B0076JPX46,7598
B0081UZ7CC,1073
B0082QFEZ0,4143
B008XD9PZC,1441
B00A0QOVXQ,1958
B00A9WRH3M,8117
B00AFXM6AE,1591
1643165674,1199
B00BR9Y4E6,1660
B00C6ONIRU,2416
B00C7ER7QW,3988
1683247353,18430
B00C7ER7QW,3126
B00CLMX0D4,2810
B00COF9TL0,1968
B00CP7CI9W,1682
B00CYZC5S4,4143
B00DGZL190,1694
069292809X,1025
B00EA1SW3M,1023
B00EJQY4BM,2368
B00ENIRNEG,1233
B00ES25FBA,4313
B00F2OPVEO,1009
B00F8F3J2S,2213
B00FJ3AC10,3175
B00GBJWZDE,1097
B00I1D0ZGW,2369
B00I2WNYJW,1392
B00IWSZMNC,1507
B00OPAJ7VO,3063
B00QO68574,1031
B00SB123IM,10957
B00SCSOCKQ,1024
B00SLTTJOU,1625
B00UCI9MRC,1365
B00V177HXY,1512
B00V3QBLBM,1844
B00V5E7YR2,2626
B00V731OIG,3476
0099240629,1283
B00XJSY20E,1147
B00XP0W83O,1671
B00Y21VGYW,2474
B00Y2UK8WE,1873
B00Y68O6WK,2760
B00YDJU2ZW,2670
B00ZATT2BE,1443
B00ZER6CHO,1044
B00ZX99WE8,2766
B01013M2OC,1497
B011UNEZN8,2742
B014WBAUES,1334
"('B017V4IPPO', 'B017WJ5PR4')",17554
B017WJ5PR4,2163
B019BILG2W,1171
B01B5FMBQO,1035
B01BLQES8G,1323
B01CFIEXIY,1395
B01CIYURJE,1795
B01ENU0V5Q,1256
B01FGM4H4Q,1293
B01FMVUECK,2463
B01HB9Q7CW,1115
0972179526,1400
B00000099Y,1009
B000001DVQ,1001
B000001FY9,1511
B00000254C,1398
B0000025H6,1088
B0000025RJ,1114
B000002698,1450
B0000026NG,1087
B000002H33,1200
B000002H98,1202
B000002IQ1,1539
B000002J01,1051
B000002JS6,1066
B000002L68,1374
B000002UB4,1680
B000002UJQ,1452
B00000J2PH,1474
B00004T9UF,1625
B00004XONN,1379
B00004Z45A,1324
B00005M989,1244
B00005YW4H,1491
B000066AC6,1050
B00006CXXU,1030
B000089RVX,1655
B00008H2LE,1157
B00009PRZF,1017
B0000AGWEC,1437
B0000TB01Y,1476
B0002OERI0,1452
"('B000JJS8TM', 'B000M06SU4')",1027
B000V6Z0XA,1201
B000VZK7T8,1319
B000XGDO04,1063
B000ZPPS0W,1281
B00152PFAM,1116
B001LOYRP8,1117
B004AB2JVI,2710
B004K4AUZW,1344
B005H0IW76,1373
B005QJZ5FA,1016
B0075MFS9Y,1146
B008J344BQ,1014
B008XX6J4C,1932
B00991TCOG,1805
B009IRVSVQ,1409
B00DBO1YMK,1026
B00EDY5KTA,2603
B00EJU8ZIG,1019
B00H3GZMIE,2088
B00J3V97NS,1133
B00KLF5J64,2799
B00L326LTI,1369
B00L98V4UW,6545
B00L9OAPFQ,1116
B00MFU3EY2,1597
B00MRHANNI,2752
B00C1Q2HNY,1502
B00NEJ7MMI,4850
B00R5DXFS4,1316
B00SWBLS3C,3517
B00YD9KCMU,1333
B01843CZZC,1097
B01DDX9X8K,1086
B01EPOY1B0,1350
B01GQWUDIY,1014
B0013G8PTS,3048
B0014KOB6Y,1908
B0014WRV32,1674
B001FVPU9O,1327
B001IYSKPY,1806
B001X3Q2R8,1427
B0027FFZEW,1127
B002BBJMO6,3807
B002JTWRN8,1111
B0030C4K8I,2020
B003LVDWOQ,1664
B003RQBKLC,1353
B003UC93WQ,1352
B003ZZFQOC,1132
B0042TY68C,1149
B0047HEX0K,1180
B004CU1VW0,1900
B004DBD4TG,1748
B004G1L52Q,3489
B004M5KV3A,1476
B004MF3IA8,2001
B004WSWX92,1387
B005JHIYLG,1432
B005K7192G,1858
B005LFXBJG,1781
B005LISQ0W,1277
B005LUBUT4,1119
B005NC86BU,1428
B005NF5NTK,11254
B005NGLTZQ,1157
B005RUP5TO,1138
B005SSBE7W,1089
B005SUHPO6,1564
B005SUHPVE,4562
B005SUHQ3Q,1362
B005SUHQT0,1043
B005SUHRH6,2809
B005SUHRVC,3829
B005SUHRVC,1071
B0066BWMNU,1209
B006EEIBWU,1066
B006H3E6EK,1467
B006H5PZ7K,1754
B006JB6XH8,1094
B0076529QA,1545
B007AQF0WK,1657
B007C5S3AU,2475
B007NFJN0I,1022
B0085JRQIM,1116
B0085JRQZU,5879
B00871Q5PI,1057
B0087GAOE6,1361
B008D4XBII,3331
B008DKC2UU,1378
B008LFTCAK,1020
B008QBFD2K,1297
B008Y2SPH6,1288
B0091C6598,1008
B0092KJ9BU,2232
B0092KJ9BU,3901
B0092QSQ3Q,1145
B0092QSQEK,1366
B0093CDLM0,1151
B0093IHVKW,1019
B0093IHX9G,1102
B0093IHYRC,1507
B0093TSSGW,3629
B00974L2PC,1298
B00974L60S,2173
B0098FKHBU,3366
B0098FKLJS,1185
B00993E8WK,3638
B0099RGRT8,1449
B0099SG2WE,1022
B0099YB2Q4,1325
B009AN3D2U,1111
B009E87SD6,3705
B009EJ92PC,1104
B009IFU5P8,1845
B009LRNLW2,1878
B009P16FKY,1844
B009STIJWA,1092
B009YCP1LS,5538
B009ZVL7N4,1511
B00A21L2Z4,1500
B00A21L39O,1370
B00A29WCA0,2597
B00A70MOXO,1383
B00A82WR2E,4279
B00A83I8G2,2096
B00A8XD8XU,2899
B00A9LVA0Y,1831
B00A9LVA0Y,1712
B00A9S6DDQ,1222
B00AA6CS86,5342
B00AAJDASK,1639
B00AANQLRI,9166
B00AD5KDQ8,1149
B00AGABISW,1453
B00AGJMMVA,2082
B00AK4JUA2,1461
B00AKZWGAC,1852
B00AW2QT8I,2659
B00AX8M570,1240
B00B59NKRK,1578
B00BAQKROW,1881
B00BJN74OM,1015
B00BJU0CHQ,4063
B00BN3D4B0,1139
B00BT7RAPG,3148
B00BT7RCEK,1410
B00BT8L2MW,7563
B00BUIG6OK,1028
B00BUIL064,1741
B00BW0XZO0,1595
B00BW6GH76,3436
B00C40OG22,1180
B00C5SMPA8,2952
B00C96CGXM,2790
B00C96CMDG,3775
B00C96CMG8,4281
B00CA6BI3U,2202
B00CBWWWB0,1016
B00CI8PTNA,1981
B00CJ0ARQG,1820
B00CJY933U,1236
B00CKUBLFQ,1239
B00COYOAYW,1990
B00CP0I474,1025
B00CV2M68E,3344
B00D1HLUP8,1482
B00D4C88A0,1324
B00D5ENAXC,1271
B00D5P2W3K,1102
B00D7KGLF8,3406
B00D856NOG,7497
B00DD62YLQ,1361
B00DG8NUC8,1028
B00DNXA2M2,1543
B00DPMNNUO,1083
B00DRNEV9S,1781
B00DTKKBFM,1057
B00DUCB65I,1006
B00DUR2GZM,1248
B00E1UWA4O,1603
B00E3ALGVA,1108
B00E3OL5U8,1193
B00E45043A,3036
B00E486Q9I,1390
B00EF1OGOG,3802
B00EO8SDK8,1187
B00ESX6B26,3537
B00ESYO6G8,1169
B00ETOEX9M,1197
B00F0P2FNU,1110
B00F1SHFJA,1901
B00F3J4B5S,1195
B00F3SIT0C,1738
B00F9F6OVK,2335
B00F9OQTVQ,1343
B00F9TA4MQ,1133
B00F9VROPE,2478
B00F9VRQ2K,1419
B00FA9DMBK,2572
B00FEDRJ1G,1249
B00FGONRZK,1237
B00FJJ38HY,1399
B00FS21W66,1318
B00FXSU43W,1188
B00FZ14E3S,1216
B00FZWZYWM,1135
B00G26XWDI,1318
B00G7UY3EG,5781
B00GNQ10VS,1115
B00GP0GUC6,2531
B00GPAFP7W,1301
B00GQJ8588,1274
B00GS6B9TG,1239
B00GTXSWFM,2135
B00GXHPN1U,3261
B00GYD782A,1374
B00H3T481I,1902
B00H5I8MNM,1379
B00H92V6MS,1305
B00HFEJNNO,1328
B00HFNP0OQ,1064
B00HGN9G2W,1240
B00HIMOGMG,1684
B00HMCHUCU,3529
B00HOHPO3U,1850
B00HPR77B6,1814
B00HRKI5V2,2103
B00HT6GFX4,1415
B00HUIL310,1397
B00HY3HT5A,1106
B00HYSFUZ6,1684
B00I3E17RA,1337
B00I3ULRH4,2074
B00I3UWD40,4060
B00I3UWGJW,1340
B00I5WEZ06,1089
B00I608BHU,3345
B00IEFUC4C,1327
B00IF0J3MS,1144
B00IGISPAU,1401
B00IGISUTG,6110
B00IGXQ3PY,1440
B00IJ0R02Y,1311
B00IJ0R5BA,1078
B00IJ0R6K0,1836
B00IJ1OLJ8,1030
B00IJJCQBA,1075
B00IM7DZEG,1076
B00IMU39IK,1395
B00IN9HI2I,1954
B00IO8NI0Y,1946
B00IP1OTOY,1945
B00IPGVTAQ,1087
B00IPGVYS8,2321
B00IPGVZWS,1453
B00IPGW3I8,2208
B00ITI22EM,1552
B00ITILPZ4,2097
B00IZ1XJ3Q,3877
B00J2G2XTY,1168
B00J5DS8NE,1213
B00J5OTUOY,2314
B00J6HIUBO,1066
B00JH837NI,1379
B00JH83GE8,1462
B00JH8812U,1438
B00JH88AJ4,2016
B00JH88FO4,2359
B00JH88NHI,6756
B00IH5VVHQ,1658
B00JLJJBWY,1303
B00JLVGC6A,2403
B00JLVNF6A,1194
B00JNJPS4W,1584
B00JP8MZGK,2457
B00JW7AUV6,1325
B00JW7B16O,1050
B00JXU5I3C,1144
B00JYKG44S,3344
B00JYKG79U,1865
B00K0NRZSW,1054
B00K4VQZCM,2950
B00K5NYTCM,1471
B00K7JPHHA,1182
B00KB9AWEE,1561
B00KC3FMKI,1932
B00KG45W58,3184
B00KGSW734,1952
B00KICMWEM,1176
B00KIG49A8,2921
B00KIMX4EY,1200
B00KNJJPSG,1794
B00KPRVPK2,2127
B00KQ4T0HE,1446
B00KQKATH8,1080
B00KR9FT4Q,1321
B00KT7RHNC,1651
B00KTT1HAO,1330
B00L2I0F4U,1550
B00L88VP3Y,1790
B00L8SHPHO,2602
B00L9OVUHI,1473
B00LAG4F6S,1425
B00LB8C4U4,1039
B00LBFFSNM,2012
B00LCAVWBI,1960
B00LI9DUG8,1627
B00LJK4HE0,1004
B00LJPB1MG,1315
B00LLGNF1S,1426
B00LOZ7WCO,1128
B00LPPHHFK,1096
B00LTV3K56,1445
B00LVO4I9I,1729
B00M05VAQG,1077
B00M06YFQW,2261
B00M0DGBRQ,3536
B00M0QW2YE,2241
B00M0RDH6U,2655
B00M0RXH1A,3131
B00M0YWKSE,1188
B00M14SQEA,1364
B00M2D27HC,1921
B00M3QA932,2885
B00M51DDT2,5962
B00M5JKZY0,2947
B00M6QODH2,4012
B00MAHW5XG,1213
B00MAWQFZ0,1138
B00MAWQVZY,1515
B00MAWR8LK,1467
B00MBS1NA0,1257
B00MFVNLXK,1989
B00MG9VVW4,1457
B00MHBRL6G,1014
B00MHV8JO4,1963
B00MHV8TZ8,1321
B00MHWSNR6,1035
B00MI8SY7I,1212
B00MJ87Q6C,1135
B00MJCYHO2,1247
B00MMTBHBS,1650
B00MNAWM92,3813
B00MNFOA9W,1174
B00MOO1CXO,1038
B00MOO1CXO,2557
B00MOOF4D8,1144
B00MOOFFY6,1651
B00MP3OWVI,3314
B00MPIGPUY,2027
B00MQSMDYU,12169
B00MU6MWEY,1016
B00MV77G7A,2624
B00MWB3NFO,5413
B00MWB3VGK,1665
B00MWI4IN8,2765
B00MXEJ8UO,2662
B00MXWFUQC,6508
B00N0YUKEO,5154
B00N0YYGIU,1628
B00N1AFY0M,1199
B00N1AFY1Q,1613
B00N1G35O8,1121
B00N1VPV9K,2515
B00N1X2UC4,1283
B00N1X5IBO,2813
B00N28AUK2,1239
B00N2KYABK,1060
B00N3K42DA,2597
B00N4DIJR6,1061
B00N4DIM0A,1106
B00N532HPK,1278
B00N8W00DY,1336
B00NAHHS7I,1734
B00NAJ07QU,1005
B00NC1PFP4,1059
B00NC3SU6I,2126
B00NCJ4FSO,1005
B00NCJ4GP6,4623
B00ND6H3AS,1972
B00NET0PVI,1242
B00NF4S5DW,2270
B00NF4SCYO,1213
B00NG8SA32,2374
B00NG8SA32,1005
B00NGHM76O,1096
B00NGMVD8W,3519
B00NGMVHEW,1004
B00NH12EHQ,4076
B00NICZYCQ,1565
B00NJEYC62,1334
B00NJHPXVW,1575
B00NLAVJGU,1194
B00NN94UJW,1968
B00NNZCVHO,1235
B00NP9IZIM,1986
B00NPIPTQO,1608
B00NWMI07S,2400
B00O08JZOK,1532
B00O39PQV2,1372
B00O4UP836,1093
B00OBSPWD2,2810
B00OCDAJCA,1229
B00OHFGVS4,1858
B00OHFH8AE,1973
B00OICVET2,1213
B00OJE1SG8,3155
B00OQ1I2C2,3476
B00OS9E6AO,3786
B00OT74FIS,2791
B00OTB86B6,2677
B00OURBFGC,1175
B00P7N0320,6286
B00P7N0320,1500
B00P933OJC,4929
B00PA7A3LY,2468
B00PC29ETE,2388
B00PG0D3GW,1023
B00PINR91M,1052
B00PK30MVE,2314
B00PMDSEXK,1262
B00Q7C6FTA,1516
B00Q873I3K,1675
B00QM0GAXI,1640
B00QN1T6NM,6786
B00QN1TCDQ,3005
B00QN1T6NM,1782
B00QU4N5LG,1071
B00QU4OXCG,1110
B00QU4Q7R0,1200
B00QXT7JOC,1887
B00QZRYLBQ,1101
B00R6RSCV4,1817
B00RDFSZ52,1164
B00RDQVN96,2779
B00RO2576O,1108
B00S5A66EG,1230
B00S8W7KVE,1681
B00SIHCS2A,1516
B00SST0U1O,2075
B00SUFASV8,1214
B00SW5CQ02,1638
B00T38OHQ8,2588
B00T5C5LX0,2703
B00TQQFX38,1576
B00TSUW4CA,1341
B00TYTBFSO,1289
B00U5M3BDQ,1582
B00U5M5XMS,1538
B00U7YKO78,1243
B00U8DFHC0,1476
B00UBDI7EC,1254
B00UBL34UQ,2995
B00UBW0BLK,2369
B00UCZGS6S,4442
B00UF5Z9K6,1110
B00UFG5GVM,2023
B00UH3K244,1597
B00UH3L82Y,3238
B00UH8KKA0,1848
B00UV3D24M,2542
B00UVSNVHA,2890
B00UX4UBC0,1616
B00UZBMUK2,1102
B00V54LQO4,2533
B00V5WQL14,1717
B00V5WQL82,1278
B00V80ZQ5K,1085
B00VB9YMT4,2030
B00VH88CJ0,8267
B00VH8ZW02,3434
B00VJ1FOFU,1167
B00VPW7SX4,2084
B00VU5YS0W,1193
B00VWKKHKU,1530
B00VWV8LD4,3005
B00W3TAMG8,3023
B00W65VYZM,1304
B00W77LAAI,3868
B00WHZJHUK,1164
B00WI3GU8S,1596
B00WU3W43G,1418
B00WXIIQ1C,1477
B00X5RV14Y,11909
B00X60AYDY,2564
B00XC1WAQ6,1388
B00XJS2O0E,1993
B00XVU4IPO,1206
B00XVUC4EG,1510
B00Y2PX4U2,1518
B00Y839YMU,2487
B00YCBBDTA,1270
B00YDK1HYG,1583
B00YG6H4XA,1732
B00YKNS4BK,2614
B00YOYJ6Q2,1269
B00YRYS4T4,1457
B00YTZSQGW,1735
B00Z7RP9OI,2744
B00Z7RQ0NC,1250
B00Z7SAJGA,2205
B00Z7SFFFU,1505
B00Z7SH7GK,1061
B00Z7SHCC4,1832
B00Z7SHCC4,1118
B00Z7SWI0A,1089
B00Z7SX51Q,1024
B00Z9R26HE,2107
B00ZDKWN0M,1285
B00ZDSW6FQ,1367
B00ZPTE8VS,1202
B00ZQVSKS2,1439
B0109I9W24,1694
B010MVIPA8,1795
B010MVJTHQ,3203
B010MVQBBI,1752
B010MWH616,1083
B010OPQVUS,3731
B010P6KGV6,2790
B010RQWSE2,1371
B010VFFU1W,1144
B0118QAF36,1037
B0119IP1AK,1794
B011AO1D1Y,2987
B011IH9TEQ,1820
B011IUHL9I,1005
B011KPRE1G,1527
B011MXCHB8,2043
B011TG5LRK,1420
B0127F1IC4,2695
B012AIJOEC,2672
B012EI4J3O,2504
B012HQI7AO,1021
B012KEIPGO,1287
B012NIQG5E,2968
B012R0TDL2,1248
B012VK3UYO,1272
B012VWH6PQ,1311
B012VZ7MUM,1651
B012YUJJM8,1080
B0132XCT0U,2817
B013C6EZO0,1005
B013EN1IYQ,1054
B013H1EPXG,1411
B013I7LTEC,1116
B013JNAUMW,1903
B013R6TG0I,2512
B013SEXM5E,1656
B013VRT0JU,1090
B013W2Q9A2,1769
B013W2WCCQ,3554
B013Y4S2RQ,1879
B01422TC14,1780
B0143GESZO,2491
B01449PJJE,1397
B006VDFYGU,1481
B014A69DOS,1565
B014EB532U,8460
B014N7ZBN6,1177
B014P3PP0W,2240
B01518BHZC,1024
B01519WHSM,1180
B01582ELMC,1365
B015E5WCGA,1675
B015N3GKWU,1479
B015UIPMH2,2007
B015V7XB5M,1003
B015WG39L8,1235
B015X90UJS,1218
B015YCRYZW,1504
B0168XT3E6,1363
B016CB3SUY,1909
B016GNYZIC,1527
B016HL1MCK,1429
B016OFYGXQ,2007
B0177NSA9A,1848
B0179JX8GC,1110
B017FRP6Q8,1239
B017GS9X2Y,1993
B017HME9AU,1172
B017I7EX46,1035
B017JTEQKO,1130
B017ONLMSO,1051
B01838C788,1347
B01838DLW4,1526
B0189GASE4,1737
B018F68R14,1423
B018JW3EOY,7833
B018P3KPNA,2009
B018XNGQOE,1273
B018XO86YQ,1378
B0194WDVHI,7580
B019O8YWXE,1306
B019PBJ89S,2064
B019PBJ8JS,2342
B019PBJAGE,1379
B019PBJC58,1040
B019PV2I3G,6013
B019PYZB7I,1210
B019T4RBQ8,1353
B01A4ZGLZ8,1532
B01A6B76D6,1133
B01A6L85CC,1189
B01A7ICWTQ,2234
B01A7ID3PS,1570
B01A7IDNWQ,1871
B01A8PGBI6,1020
B01AAIEF3E,1248
B01ACXRS6I,1582
B00CAIOF56,1674
B01B182976,2382
B01B1I6IT6,1134
B01B208AVM,2056
B01B2BMIMS,1133
B01B6K2GDQ,1013
B01BBZJ31Y,1044
B01BD02SD2,1342
B01BFZI2BM,1066
B01BG2EJYS,1234
B01BHEIIR4,1954
B01BHJVQDC,1200
B01BLDWS0E,1570
B01BLEWFGK,2582
B01BLHLCSY,1146
B01BLI4FWI,3179
B01BMDQ8FY,2280
B01BUOCMHS,1688
B01BZC262Q,1913
B01C6MYZL4,1495
B01C88Y4T4,1369
B01CDOFQBI,1313
B01CDUMM2S,1038
B01CDVZAH6,4216
B01CQMRHZK,1166
B01CU1EC6Y,1290
B01CVF4TM6,1399
B01D221GPA,1006
B01D2ITR46,1096
B01D2U6BWU,1894
B01DZJFYGM,1103
B01E76D4N2,1215
B01E889TUG,1658
B01E8IFM66,1152
B01EH3731E,2696
B01EMWJ6Z6,2039
B01EMXYON4,1226
B01EXWKE6A,1673
B01EZC9WC0,1262
B01F35V7GW,1102
B01F7KNJDM,1179
B01FF1XJX8,2552
B01FGHTGNI,1178
B01G1XUCA2,5257
B01G97FNZO,1323
B01G9K3JWU,1148
B01GCIEBM6,1063
B01GEDOR2S,1039
B01GGX9KUA,1295
B01GIVWWG4,1281
B01GIWG19C,1091
B01GIWG3D6,1101
B01GJC4WRO,4828
B01GJC4YMC,2963
B01GJWCA8W,1166
B01GN0M6NE,1798
B01GRVRF9O,1704
B01H1C9T6K,1417
B01H2W0576,1202
B01H3WHNEI,2648
B01H76NIAS,1349
B01HBQBNCO,1851
B01HCH0242,1064
B01HCH03HS,1282
B01HDZJ1ZE,1273
B00006XXGO,7072
B000072US4,1405
B0000868IP,1490
B000089V7W,1554
B00008L1ST,1189
B00009ZM7Z,3994
B0000AFSX4,1338
B0000AFT9F,1677
B0000ANHT7,2487
B0000ANHTD,2724
B0000CBALZ,2948
B0000DCS5T,1560
B0000DYKET,1554
B0000TII3C,1565
B0000TIIPK,1142
B0000TIISW,1673
B0000TIKK8,1518
B0000TW41Y,1561
B0000V9E3S,2309
"('B0001YRFS0', 'B00028AZ6E')",5152
"('B0002USBB8', 'B0002USCE4')",1994
"('B0006U68Z0', 'B0006U695E')",1572
"('B0007MFW8Q', 'B0007MFWZ4')",2720
"('B0007SUEVK', 'B0007SUEYC')",1943
B0008EO5AE,2108
B0008EOQ4O,1353
B00091SSU4,2173
B00093CZV0,1037
B0009AVS8E,1890
B0009B3IN6,3202
B0009F0Z38,2083
B0009FB2WQ,1912
B0009G3QH4,1053
B0009G4D1W,1179
B000A2K71A,1181
"('B000A38CZC', 'B000A3I3PQ')",2277
"('B000BJSTEE', 'B000BK3QNC')",1624
"('B000BVZNX2', 'B000BVZO04')",1579
"('B000EDKSEG', 'B000EDMSEE')",6132
"('B000G2M7OO', 'B000G2NXF6')",1261
"('B000H6AB3S', 'B000H6C6FY')",1332
B000HZVL5G,1640
B000I4N5GE,1018
B000I638F0,2090
B000IEMZLA,1265
B000IF2MKS,1394
B000IMXOTY,1751
B000J4B3TE,1425
B000J4WUC8,2133
B000J6ZYMY,3095
B000JFVAN2,1826
"('B000KR3D5W', 'B000L0MY08')",4515
"('B000MXIMKK', 'B000MXQ2CU')",5170
"('B000MXIN22', 'B000MXLYVY')",1872
"('B000NIB81E', 'B000NID312')",1085
"('B000NZKD18', 'B000O51JMY', 'B000O55O7A')",3961
B000PU33EA,1004
B000QHDO1O,1344
B000QPD7QI,2071
B000QW6LHI,3182
B000RK4ORI,1090
B000S6K66O,1017
B000SKI752,2059
B000SZPZV6,1170
B000T30TBI,1129
B000T9VK56,2224
"('B000V5QMII', 'B000VC4I50')",4212
B00028AVDG,5240
B0002ZROS4,1433
B0008EOF0Y,4613
B0009G898K,1307
B000BO86OW,1054
B000BRETA4,3048
B000LXO78W,1535
B000VLVE58,1291
B000VW8DRO,1454
B000VWHI6Q,2740
B000W8WSI2,1224
B000WG240Q,1014
B000WO84Z2,2310
B000WTOCS0,5183
B000X25EF6,1616
"('B000XBM1L2', 'B000XDJ7LW')",5101
B0001YRE04,2625
B000FY06QE,1406
B000ZFPZHI,1077
B000ZI5V6A,2124
B000ZIXFWM,2192
B000ZP81D8,2643
B0010ED4F8,1009
B0010OH6M0,1104
B0010T8AP2,1513
B00111KDBI,1012
B0011D2FL2,4061
B0011DWKR6,1389
B0012E4TZA,1079
B0012FNQIK,1115
B0012G297S,2892
B0012G6KX2,1954
"('B0012HR2C4', 'B0012I8WCC')",1350
"('B0015MN91O', 'B0015MSD2O')",2533
"('B0017LT9OO', 'B0017LT9PS')",5009
B0001YRE04,5197
B000XXGMUQ,1012
B000YALVFY,2206
B000YQJD3U,1886
B000YT1VVO,1211
B000YXC2LI,7724
B000ZFPZHI,1321
B000PSXDRE,2195
B00133IJ88,2173
B0013IFA5I,1066
B0013JOBFC,2242
B0013KBX7K,1329
B0013KDS96,1378
B0013KGG7M,1113
B0013XWDGC,2666
B0013Y67EK,2347
B00144MBWQ,1280
B00147VH8C,1823
B0014BMJ1W,1095
B0014JIFWG,1529
B0014YPWI6,1151
B00180G8UC,1394
B0018C5KUY,6251
B0018KU6A0,1278
B0018OFQS8,4402
B0018OHL5E,7719
B0018OM21C,1483
B0018OOF6M,1268
B0018OULKQ,1188
B0018P51RI,1273
B0018VHH6U,1435
"('B0019LEY9C', 'B001AQ4AFY')",4338
"('B001AOZWGC', 'B001AP3ST4')",1094
B000H8J80S,1266
B0012M65ZY,2691
B001AXVE7O,1131
B001AXZM1I,1055
B001B11EV6,1045
B001B35KJG,2127
B001BB6NM6,1015
B001BJFB1M,1727
B001BXKTT2,1396
B001BZDMN0,1821
B001CBY606,1339
B001CHEQ7S,3475
"('B001D6M34Q', 'B001D6O52E')",1430
B000WUSSKW,1201
B0018OPX18,3304
B0018P87FG,1735
B001EJMYQO,3201
B001EJNMQ0,1997
B001F295SA,1151
B001FC1YF2,1055
B001FOQI1U,5214
B001FOR2D8,2041
B001FOR2TM,1389
B001FRCZLY,1632
B001FSKABK,1165
B001GCUVX2,1407
B000HTEI2K,2377
B001ELL6NO,1563
B001GQSK36,1766
B001GR05W4,1468
B001H0FQ38,4406
B001HABS5I,1111
B001HRY7R2,1632
B001I38P4Q,1839
B001IB70JY,2924
B001IV5BL8,1979
B001J4HQ76,1718
B00028B5C2,1780
B00075ZYVS,1990
B000HS42EK,1376
B001JK2NQE,1781
B001KU9QWM,1181
B001KZVHQ0,1016
B001L1SB94,1540
B001L95WE8,1087
B001LNCAPS,1207
B001M4JOPU,1088
"('B000BRHESS', 'B000BRPA2A')",1557
"('B000FXUVGK', 'B000FXW4KQ')",1350
"('B0018OLONE', 'B001BIL3MY')",7725
"('B000UPQMES', 'B001A68V0O')",1501
B000N3Q6JS,2563
B001OC5EHW,1002
B001OQ67XI,2590
B001Q3KCNK,1092
B001Q7HJQE,2539
B001QJ2GBU,1619
B001QV4SDC,6558
B001RTCX1W,1947
B001CY0TYA,1516
B001SASX0A,1261
B001SN8DJS,1588
B001T68IFS,1794
B001TB5MUM,1106
B001TR0UZI,1140
B001UHVTRU,1026
B001UQ71HI,1155
B001UREW9W,2236
B001UZALR6,1047
B001V7T5MK,2678
B001VIH78S,1367
"('B00245YDKW', 'B00246C7X6', 'B0026NKBSU')",2187
B0027ELW4U,1120
B0027VJHO0,1510
B00295MQLU,6261
B0029TJ5MY,1019
B0029ZC7AA,1450
B002APVF4S,1000
B002APVHB4,1035
"('B001A6C3QW', 'B002DPRYOA')",1499
"('B002EI07E0', 'B002EI07U4')",1231
B002ETVLZ8,1297
B002EVD7OE,1474
B002G9UEG8,5433
B002G9UGT8,1796
B002GCL658,1315
B002HT0KDO,1903
B002IY1W58,1087
B002JP7USY,1327
B002JS9V6A,1554
B002K6F79Q,2066
B0012M83AE,2726
B001866JQO,2300
B002NPCJ5E,1199
